ZIP,IDT1RWAJR,EXTRA,TFRA,IDNCCONR,STNAME,EQCDIVNTINC,INSDATE,BKPREM,SZLNCON,INTAN,NTRENRSR,OBSDIR,OFFOA,P9LTOT,NTALLOTHR,IGLSEC,EEFFR,IDT1CER,NAMEHCR,NTREMULR,DEPDOM,IBEFXTR,INTINCY,EQV,NETINC,LNLSDEPR,FDICSUPVDESC,MUTUAL,OFFFOR,NAASSET,NTLNLSR,DEPUNINS,DEPNIDOM,RSSDHCR,LNATRESR,ASDROTH,SZLNRES,CERT,STALP,NTCOMRER,EINTEXP,DEPCSBQ,COREDEP,MSA_NAME,CALLFORM,RSSDID,CBLRIND,SC,QBPRCOMLDESC,ELNANTR,ENDEFYMD,NPERFV,LNRESNCR,CB,REGAGNT,NUMEMP,ASSET,NCREMULR,NCRECONR,STCNTY,NALTOT,IDLNCORR,SPECGRPDESC,SZLAUTO,CITY,P9ASSET,STMULT,P3ASSET,DEPALLEX,LIAB,ITAX,TRADE,NIMY,INSAGNT1,DEPINS,BKCLASS,NOIJ,NOIJY,IDNCCIR,EFFDATE,LSAORE,ELNATR,NTRER,INTINC,NETINBM,EQCSTKRX,UC,LSALNLS,NTLNLS,FLDOFF,ERNASTR,NCLNLSR,LNLSNET,LNNDEPC,LNNDEPD,DEPFOR,NCRENRER,PARCERT,ROA,P3LTOT,RISDATE,EQCDIV,ROEINJR,ROE,SZLNHEL,OCCDISTDESC,EQ,NAME,HCTMULT,SZLNCRCD,NONIXAY,SZLNOTH,FREPO,FDICDBSDESC,CHBAL,LSAOA,OFFDOM,SUBCHAPS,ASDRRES,NCRER,AOAR,ORE,ACTIVE,NTRECOSR,NCRERESR,DEPIDOM,REPDTE,IDNTCIR,INTEXPY,RBC1AAJ,NTRERESR,ASTEMPM,AOA,ROAPTX,PTAXNETINC,DEPDASTR,NCCOMRER,DEPBEFEX,FEDDESC,NONIIAY,IDNTCONR,ELNATRY,NONIX,LNLSNTV,DEP,CBSA,IDNCOTHR,NIM,RBCRWAJ,SZLNCI,LSASCDBT,IDNCGTPR,NAMEFULL,IDERNCVR,NFAA,ESTYMD,NONII,TRUST,EQTOT,ID
"47429","0","0","0","0.21618282890673254","INDIANA","34.35953820780649","19340326","7152","","2422","0","7975","0","","0","11","64.52677224736048","0","ELLETTSVILLE BANCSHARES INC","0","444323","3638","5.320878398206716","9.34485542446918","3638","61.794460336286896","CHICAGO","0","0","530","-0.0014603265777003265","131043","95874","1206676","1.0130616453418995","","","14113","IN","0","3761","444575","425906","","51","454546","1","189080","CHICAGO","0","99991231","0.1046146922452879","530.188679245283","1","FDIC","94","506621","0","0","Monroe","","64.46657243617136","COMMERCIAL LENDING SPECIALIZATION","","ELLETTSVILLE","0","0","0","0","459278","0","0","3.7251664409740024","DIF","313532","NM","3627","1.4743592783620398","0","20220831","","136","0","12541","3638","0","95377","","-2","INDIANAPOLIS","95.84","0.19107568399687067","274567","","0","","0.4879757179547047","0","1.4788307291649025","","20260630","1250","10.317340303730747","15.72","","null","47343","PEOPLES STATE BANK","","","2.7824618859631","","890","CHICAGO","25129","","15","1","","0.21554832939741259","0.014569076291744717","0","1","0","0.10747185261003071","348449","20260630","-0.02065546681354999","1.5957119572327132","10.46942310427533","0","5.389585106382979","7381","1.4788307291649025","3627","87.7","0","444575","CHICAGO","0.74","0","0.06","6845","54.2","444323","BLOOMINGTON, IN","0","8780","0","","","0","THE PEOPLES STATE BANK","0","0","19040101","1828","1","47343","14113_20260630"
"5819","19.668104490914434","0","377529","0.032068100985365285","VERMONT","0","19340331","13168","","14461","0","18656","0","","0","5209","86.5094445065385","19.668104490914434","PASSUMPSIC BCORP","0","752956","6315","4.73804931776414","13.59626734299672","6315","86.06279782616781","NEW YORK","0","0","4672","0.06137723179523823","183864","142155","2337081","1.0765311029253497","","","14134","VT","0","6095","753058","714099","","51","300009","0","145089","NEW YORK","149.2537313432836","99991231","1.0671460905019503","150.9417808219178","1","FDIC","155","934455","7.8871010287523085","0","Caledonia","","90.74582095759831","MORTGAGE LENDING SPECIALIZATION","","SAINT JOHNSBURY","0","1","7400","0","807404","1008","0","3.305659525999226","DIF","569194","SI","1835.2600000000002","0.3929563366384333","0.034634433553839224","20241117","","300","-0.005618365500426645","20161","6315","0","84691","","201","WINDSOR","91.12","0.7132094884950699","648015","","0","","0.3147785308193878","0","1.3521349922472596","","20260630","0","10.241011073481754","10.24","","null","127051","PASSUMPSIC SAVINGS BANK","","","3.3144971781453014","","0","NEW YORK","65948","","12","0","","0.8080966032490662","0.04545323209785383","5300","1","0","0.8707537878218924","610801","20260630","0","1.4323897917649142","13.060891389046406","-0.006866672818061067","6.028741935483871","42474","1.567962715475326","2114","80.58","0","753058","BOSTON","0.82","1.2830240739463337","0.06","15480","69.35","752956","","0","14066","20.84136258334321","","","0","PASSUMPSIC SAVINGS BANK","12.009950248756219","1013","18530224","3828","1","127051","14134_20260630"
"5081","16.18838290433013","0","0","0.1674808094905792","VERMONT","0","19340331","4515","","0","0","0","0","","0","0","80.82215949188426","16.18838290433013","","0","234608","806","5.320104138906542","8.840050212654338","806","78.92569733342427","NEW YORK","1","0","411","0.020189255577281854","15518","67810","","0.8879967884383783","","","14136","VT","0","1453","234729","223374","","51","303701","0","55480","NEW YORK","411.1111111111111","99991231","0.4414216926161168","140.83191850594227","1","FDIC","60","266865","0","0","Orange","","82.89505493029627","MORTGAGE LENDING SPECIALIZATION","","WELLS RIVER","767","0","2484","0","243274","205","1867","4.128656649105184","DIF","219211","SI","806","0.6213670074163159","0.483878694964787","20241117","","76","0","6488","806","0","13696","","18","WINDSOR","94","0.6305365984209822","185166","","0","","0","0","0.6213670074163159","","20260630","0","6.992986768852577","6.99","","null","23591","WELLS RIVER SAVINGS BANK","","","3.531615708404644","","0","NEW YORK","10238","","6","0","","0.6386280439280598","0.03596949768609597","0","1","0","0.6239411907066796","166798","20260630","0","1.1914474898013572","10.75194145758662","0","4.44775","9599","0.7794070030991257","1011","87.91","0","234729","BOSTON","0.49","0.24664854865599378","0.06","4581","69.39","234608","LEBANON-CLAREMONT, NH-VT","10.53864168618267","5035","17.130522280247114","","","0","WELLS RIVER SAVINGS BANK","60.388888888888886","0","18920101","633","0","23591","14136_20260630"
"5663","0","0","0","0","VERMONT","1.3274336283185841","19340331","23470","","226","0","107502","0","","0.23142195937258936","0","73.5145146658603","0","NORTHFIELD MHC","0","1329504","5650","4.534699871774503","9.946948256155435","5650","86.03561929862565","NEW YORK","0","0","6037","0.0055717322805854735","239960","275798","2934305","0.8754286367941738","","","14140","VT","0","10736","1329890","1254660","","51","520003","1","301480","NEW YORK","1093.75","99991231","0.3829189115131926","167.33476892496273","1","FDIC","180","1576574","0","0","Washington","","91.16788612054262","COMMERCIAL LENDING SPECIALIZATION","","NORTHFIELD","0","0","2462","0","1419753","857","0","3.085108154538503","DIF","1089930","SI","5650","0.7117144845024695","3.128575247260091","20241117","","500","-0.00098168599333697","33585","5650","0","329743","","32","WINDSOR","93.05","0.5231600356688207","1143847","","0","","0.6619110286579807","0","0.7117144845024695","","20260630","75","7.2357804476017","7.33","","null","156821","NORTHFIELD SAVINGS BANK","","","2.449935399838678","","0","NEW YORK","35439","","13","0","","0.30290077881817096","0.04573968618028713","0","1","0","0.21021705544158245","1053706","20260630","0","1.4495917172360002","10.961586370292036","-0.001697439356149936","8.758744444444444","72112","0.8196683452491274","6507","84.33","0","1329890","BOSTON","0.45","-0.24479804161566704","0.06","19449","72.55","1329504","BARRE, VT","0","22849","0","","","0","NORTHFIELD SAVINGS BANK","218.96875","0","18671121","3607","0","156821","14140_20260630"
"5661","12.810993131740368","0","0","0","VERMONT","62.44146113019045","19340331","22174","","3995","0","0","0","","0","117","75.98511459673773","12.810993131740368","UNION BANKSHARES INC","0","1100008","6406","5.318762542719703","6.807827059692594","6406","101.42153511610826","NEW YORK","0","0","14971","-0.0013760801153843178","434315","222803","1114940","0.7464180385842077","0","0","14158","VT","0","16387","1101456","984963","","41","333203","0","307808","NEW YORK","0","99991231","0.9738578157320331","55.291946751021484","1","FDIC","190","1558133","0.22598414075583623","0","Lamoille","","113.26770650268081","COMMERCIAL LENDING SPECIALIZATION","","MORRISVILLE","203","1","5319","0","1452058","766","0","3.117065981031579","DIF","667141","NM","6301.87","0.7878522561101899","0","20241117","","-150","-0.0013508184995236756","39587","6406","560","295904","","-8","WINDSOR","92.08","1.349957963942404","1115645","","0","","3.884145784236893","0","0.8008704642656665","","20260630","4000","4.820146046819125","12.83","","null","106075","UNION BANK","","","2.7314108497153113","0","20","NEW YORK","38966","","21","0","42508","1.4383074721087403","0.044620709528647426","0","1","0","0.1869117287109766","877205","20260630","-0.006488941761747687","2.2016965616881246","7.819010700667545","-0.0028902509770080535","8.2007","69525","0.8966348688281863","7055","70.6","0","1101456","BOSTON","0.69","0","-0.02","21848","71.6","1100008","","0","23200","13.727022171309963","","","0","UNION BANK","0","0","18910101","5553","1","106075","14158_20260630"
"5478","16.4149046892599","0","0","0","VERMONT","17.557251908396946","19340402","4602","","447","0","1477","0","","0","0","75.24699312714776","16.4149046892599","","0","348764","1965","5.240661279512048","11.060646675332162","1965","84.35876409262424","NEW YORK","0","0","1214","0.036184801928035484","62973","99006","","1.2933290390112322","","","14168","VT","0","1770","348872","330369","","51","463605","0","55444","NEW YORK","150.9433962264151","99991231","0.30700135040132714","317.5453047775947","1","FDIC","82","395438","0","0","Franklin","","89.0558738864724","COMMERCIAL LENDING SPECIALIZATION","","SAINT ALBANS","0","0","750","0","351700","260","0","4.264243335855593","DIF","285899","NM","1965","1.016629962214822","0.5667327854916406","20241117","","80","-0.0007904450996356049","9500","1965","-195","54501","","53","WINDSOR","93.5","0.4072896117664425","294213","","0","","0.42949068172160504","0","1.016629962214822","","20260630","345","7.552095473404504","9.16","","null","43738","PEOPLES TR CO OF ST ALBANS","","","3.6252041451599277","","14888","NEW YORK","12013","","5","0","","0.449830631361069","0.03497640590939667","0","1","0","0.4400027547998561","249758","20260630","0","0.9764179436564553","11.785042543663234","0","4.822414634146341","13831","1.1511458859684371","2225","88.2","0","348872","BOSTON","0.82","1.2657238846784906","0.04","7007","74.4","348764","BURLINGTON-SOUTH BURLINGTON, VT","0","7730","17.668843296881906","","","25.04118616144975","PEOPLES TRUST COMPANY OF ST. ALBANS","43.490566037735846","0","18661112","1582","1","43738","14168_20260630"
"63377","0","0","0","0","MISSOURI","25.24850894632207","19340330","2047","","0","0","0","0","","0","0","66.92262256349674","0","SILEX BANCSHARES INC","0","84433","503","5.0668635895036225","13.89862276913047","503","72.78670661944973","KANSAS CITY","0","0","0","0","13350","15925","1141263","0.8934042896307047","","","14178","MO","0","646","84486","79356","","51","552956","1","22496","KANSAS CITY","0","99991231","0.5724879797897482","98.57651245551602","1","FDIC","12","98168","0","0","Lincoln","","77.44341952719391","AGRICULTURAL SPECIALIZATION","","SILEX","562","0","0","0","84524","84","0","3.649896542395683","DIF","71136","NM","503","1.0494033213719436","0","20260526","","-27","0","2310","503","0","10322","","0","ST. LOUIS","94.32","0.9063054346073215","61456","","0","","0","0","1.0494033213719436","","20260630","127","5.5820858592106894","7.47","","null","13644","SILEX BANKING CO","","","2.3637653342234834","","2708","KANSAS CITY","8571","","1","0","","0.9966129346881595","0.009066090783147258","0","1","0","2.7391918896524836","68508","20260630","0","1.4169670471079394","14.669879222860876","0","8.180666666666667","890","1.2246515897521488","587","86.01","0","84486","ST. LOUIS","0.06","0","-0.06","1133","62.6","84433","ST. LOUIS, MO-IL","0","1664","0","","","0","SILEX BANKING COMPANY","0","0","19340324","29","0","13644","14178_20260630"
"36756","0","0","0","0.030099327781679543","ALABAMA","29.085140137493386","19340402","11938","","0","0","0","0","","0","0","70.14753046824887","0","MARION BANCSHARES INC","0","326196","1891","5.8532332822910895","6.457369555369473","1891","71.09989086316203","ATLANTA","0","0","5338","-0.03092296206636068","69230","90921","1248023","1.3643342278625288","0","0","14184","AL","0","2704","326694","289191","","41","449832","1","80345","ATLANTA","0","99991231","1.4954630938816973","59.30855980772785","1","FDIC","61","364235","11.634081583393677","8.498884885915253","Perry","","80.19786231245094","COMMERCIAL LENDING SPECIALIZATION","","MARION","71","0","212","0","340715","64","0","4.1814108680822475","DIF","257464","NM","1891","1.064758247512655","0.17882232724485886","20220831","","372","0.002303178962763354","9467","1891","0","29213","","-35","SHELBY","90.07","2.3004001990362903","231925","","0","","0","0","1.064758247512655","","20260630","550","11.634060642866437","16.41","","null","23520","MARION COMMUNITY BANK","","","3.0788461646743506","0","0","ATLANTA","26373","","7","1","0","2.97706388747859","0.03738245912666273","38","1","0","2.1679357021996615","235275","20260630","-0.2214221422142214","1.6718224142088418","9.83140183317953","0.009203865623561897","5.971065573770492","13616","1.1007944864554418","1955","89.56","0","326694","ATLANTA","0.58","0.07870916961826052","0.21","5468","63.67","326196","","0","6763","0","","","0","MARION COMMUNITY BANK","0","0","19340317","1032","0","23520","14184_20260630"
"63830","0","0","0","0.9929208421439736","MISSOURI","27.472527472527474","19340402","9463","","1225","0","16883","0","","0.02193567728231582","0","54.02358767185768","0","FIRST ST BCORP COMBINED RETIREMENT BENEFIT PLAN","0","558719","6006","6.407493326927632","11.152791498414983","6006","86.10482192300601","KANSAS CITY","0","0","19114","0.22050529995704168","108958","68966","4101428","1.353133080300113","","","14185","MO","0","5680","559371","447203","","51","489548","1","120530","KANSAS CITY","201.5355086372361","99991231","3.610715299180707","28.425586905018307","1","FED","90","658983","0","5.98803577421966","Pemiscot","","107.57620141188677","AGRICULTURAL SPECIALIZATION","","CARUTHERSVILLE","4680","0","5608","0","585488","0","127","4.49922140489801","DIF","450413","SM","6006","1.8523535057008342","3.7013685420761786","20221220","","1050","0.0034812072826856354","19072","6006","0","64142","","521","ST. LOUIS","92.52","4.76026435204836","481084","","0","","11.414422779325287","0","1.8523535057008342","","20260630","1650","12.314477143584089","16.98","","null","73495","FIRST STATE B&T CO INC","","","2.5570867325617077","","0","KANSAS CITY","13723","","7","1","","5.684960301320327","0.04982070857670076","0","1","-0.0035936105604235666","3.8061017400272816","489753","20260630","0.4940592389077676","1.908271922029622","12.569389554673258","0.020615368757408648","7.322033333333334","32831","1.8523535057008342","6006","84.79","0","559371","ST. LOUIS","0.6","5.407671347725843","0.32","8291","73","558719","","3.3676224392037697","13392","0","","","0","FIRST STATE BANK AND TRUST COMPANY, INC.","13.543186180422264","0","19340402","1955","1","73495","14185_20260630"
"50424","0","0","0","0.3006765221748935","IOWA","234.67105263157896","19340405","6306","","6008","0","0","0","","0.008958486374142224","43","59.82863529119583","0","KOSS-WINN BANCSHARES EMPLOYEE STK OWNERSHIP PLAN WITH 401 K PROVISIONS","0","373787","3040","5.862074996341036","11.166339397667322","3040","96.00066347946824","KANSAS CITY","0","0","13","0.04033673262579277","84612","73065","2630773","1.5066135641882155","","","14195","IA","0","3583","375057","326263","","51","825847","1","28881","KANSAS CITY","132.35294117647058","99991231","0.053940239892119525","2407.456140350877","1","FED","54","422690","0","0","Winnebago","","109.9842764885997","AGRICULTURAL SPECIALIZATION","","BUFFALO CENTER","215","1","227","0","375491","83","0","3.8831966552924273","DIF","290445","SM","2998.29","1.561393870116885","0","20260401","","90","0.021802136955487304","10614","3040","0","46532","","68","DES MOINES","93.49","0.06258114276460433","358838","","0","","0.6406583676233136","0","1.5831148305051648","","20260630","7134","-19.597111970960153","14.55","","null","47199","FARMERS TRUST&SAVINGS BANK","","","2.5428781964989207","","6108","KANSAS CITY","8398","","6","1","","0.10259528061709161","0.01928363576143273","0","1","0","0.30215406608401835","300722","20260630","0.28303840578042666","1.9788783410486086","9.909784203815526","0.15842480479800838","7.827592592592593","8151","1.6263380314696148","3080","88.43","0","375057","CHICAGO","0.53","0.05098572399728076","0.05","4883","84.89","373787","","0","7031","0","","","0","FARMERS TRUST AND SAVINGS BANK","46.61764705882353","0","19140101","1022","1","47199","14195_20260630"
"50669","11.7892004655677","0","0","0","IOWA","0","19340326","40625","","17027","0","57206","0","","0","-15588","88.31225033288949","11.7892004655677","LINCOLN BCORP","-0.01694628029147602","1474860","-8934","5.388828560232457","9.799753188372872","-8934","79.04248538844365","KANSAS CITY","0","0","44757","-0.0005120011650870957","346335","238027","1210169","1.5301368972050402","0","0","14207","IA","0","18710","1476983","1279018","","41","589943","0","296611","KANSAS CITY","0","99991231","3.4719492687052087","35.380859375","1","FDIC","218","1712237","3.331735652253301","5.995679427701242","Grundy","","91.14539435723344","COMMERCIAL LENDING SPECIALIZATION","","REINBECK","6443","0","1459","0","1544442","-3430","0","3.0476549578094487","DIF","1130648","NM","3380.5200000000004","0.3868889244521014","3.0209423858206996","20240630","","286","0.018478458495823795","43066","-8934","9000","289337","","-3","CEDAR RAPIDS","91.54","4.324758991824347","1165766","","0","","9.265526667797582","0","-1.022465671273968","","20260630","0","-11.040488381576942","-11.04","","null","167795","LINCOLN SAVINGS BANK","","","3.036267546328449","0","24825","KANSAS CITY","93638","","16","0","5970","4.928015742164057","0.03825229801715534","8248","1","0.3388122747479668","0.8023279367228066","1236833","20260630","-0.10404933125651285","2.3411736024230083","9.12157963061852","-0.0036776536569668554","7.854298165137615","65497","-1.4150174120921577","3224","86.14","0","1476983","CHICAGO","0.65","1.4997000599880024","0.03","26530","68.08","1474860","WATERLOO-CEDAR FALLS, IA","0.021167279234899073","24356","13.040952851974014","","","6.59765625","LINCOLN SAVINGS BANK","0","0","19020101","5684","1","167795","14207_20260630"
"50543","15.153165663119337","0","0","0","IOWA","45.05747126436781","19340406","1089","","3734","0","0","0","","0","54","49.47345798409628","15.153165663119337","SECURITY FINANCIAL INC","0","161094","2175","5.874119601515155","14.664402159885192","2175","89.33790209442934","KANSAS CITY","0","0","51","-0.005595553400231283","32875","31648","2339928","1.5581821664067417","","","14208","IA","0","1033","161395","149025","","51","616540","0","26024","KANSAS CITY","0","99991231","0.030457272060873248","3861.0169491525426","1","FED","41","193714","0","0","Webster","","96.57305821170944","AGRICULTURAL SPECIALIZATION","","GOWRIE","8","0","292","0","165307","87","0","4.7158898728712995","DIF","128520","SM","2123.16","2.171375390547098","0.19805902158843333","20240630","","90","0","5239","2175","0","11362","","-4","DES MOINES","91.19","0.04035678130728611","143918","","0","","0.1006036217303823","0","2.2243926385387534","","20260630","980","8.57542667830788","15.61","","null","28407","SECURITY SAVINGS BANK","","","2.4084803051764427","","4826","KANSAS CITY","5521","","8","1","","0.015164047422111939","0.044405670214852824","0","1","0","0","129446","20260630","-0.07098311615879938","1.1582297286438548","13.168653642094752","0","4.724731707317073","8602","2.313368344080303","2208","83.16","0","161395","CHICAGO","0.46","0.13400833829660513","0.09","2355","74.29","161094","FORT DODGE, IA","0.01628266710087112","4206","16.40470689634533","","","0","SECURITY SAVINGS BANK","0","0","19140418","447","0","28407","14208_20260630"
"52302","0","0","0","0","IOWA","44.12808450936701","19340409","8075","","534","0","2657","0","","-0.00878445152080817","0","46.846586212597124","0","NEIGHBOR INSURANCE AGENCY INC","0","919511","12117","5.445383740210395","14.002506785485677","12117","93.72753561403833","KANSAS CITY","0","0","1860","-0.001170118451090804","117013","174808","1200124","1.1230760052499702","","","14209","IA","0","9804","920732","858650","","51","1006148","1","210988","KANSAS CITY","0","99991231","0.16628462922103698","526.2903225806451","1","FDIC","138","1118564","0","0","Linn","","100.37093111279334","COMMERCIAL LENDING SPECIALIZATION","","MARION","0","0","9145","0","961937","394","0","3.6341354895226017","DIF","803719","NM","12117","2.1651747623212776","0.35198006894753614","20240630","","350","0","29475","12117","0","131672","","-5","CEDAR RAPIDS","96.57","0.21339476655071452","861835","","0","","0","0","2.1651747623212776","","20260630","5347","8.847822677609912","15.84","","null","156627","FARMERS STATE BANK","","","2.0254399546844666","","0","KANSAS CITY","14847","","9","1","","0.21665206241508767","0.01992286538812263","0","1","0","1.134426367520468","744703","20260630","-0.009666246005960851","1.8112482506877934","14.36997804727296","0","8.10553623188406","22285","2.235578233176653","12511","82.2","0","920732","CHICAGO","0.81","0","0.06","11335","77.05","919511","CEDAR RAPIDS, IA","0","19671","0","","","0","FARMERS STATE BANK","0","0","19270827","4525","1","156627","14209_20260630"
"54736","11.976092116090662","0","0","0","WISCONSIN","61.75284629981025","19340410","13302","","7658","0","0","0","","0.5627857896588111","30","54.493087557603694","11.976092116090662","SECURITY FINL SERVICES CORP","0","827499","8432","5.839833358447263","9.527794565126532","8432","90.28022994589722","CHICAGO","0","0","10898","0.04856457254679594","181848","159621","2848804","1.4376653275547024","","","14222","WI","0","9835","828064","705200","","51","450959","0","223393","CHICAGO","331.49171270718233","99991231","1.0917594881614763","99.99082400440447","1","FED","127","1040797","0","0","Pepin","","105.93703913783324","AGRICULTURAL SPECIALIZATION","","DURAND","0","0","11413","0","941632","0","0","3.8050878636965337","DIF","646216","SM","8402","1.6309802122487222","1.6558638101847065","20220831","","600","0","28227","8432","0","105717","","181","EAU CLAIRE","93.56","1.4377972597679312","747068","","0","","0.7507409344490934","0","1.6368037550203791","","20260630","5207","6.663200195591614","17.42","","null","99165","SECURITY FINANCIAL BANK","","","2.1279225287634485","","323","CHICAGO","17739","","8","1","","1.527809588209418","0.029639785664255375","465","1","0","0.15779328227085856","667878","20260630","0","2.0347454947507293","9.668487571889223","0","8.195251968503937","30849","1.6368037550203791","8402","79.51","0","828064","MINNEAPOLIS","0.31","-0.13131976362442546","0.12","10962","71.78","827499","","0.36689707803167054","18392","13.226980802002567","","","0","SECURITY FINANCIAL BANK","49.73480662983425","0","19340406","1572","0","99165","14222_20260630"
"46071","0","0","0","0","INDIANA","0","19340406","3932","","70","0","0","0","","0","0","67.27414735745899","0","HOME NATIONAL CORP","0","166996","875","5.7612349258439135","9.566974751421412","875","76.58327145560374","CHICAGO","0","0","478","0.026117148212255602","41990","34415","1133183","1.5079053361981996","0","0","14225","IN","0","1245","167228","153971","","41","696645","1","33210","CHICAGO","882.3529411764706","99991231","0.43545040554013636","242.32673267326734","1","OCC","26","185555","0","0","Boone","","83.06174539361308","MORTGAGE LENDING SPECIALIZATION","","THORNTOWN","330","0","1598","0","167803","232","0","4.273732337151323","DIF","125238","N","875","0.9617903590134412","1.9209130364893103","20220831","","150","0","4822","875","0","19555","","17","INDIANAPOLIS","91.38","0.6222612419040578","127891","","0","","0","0","0.9617903590134412","","20260630","0","10.119506553585197","10.12","","NORTHEAST DISTRICT","17752","HOME NB OF THORNTOWN","","","2.840304328789408","0","2886","CHICAGO","9295","","2","0","0","0.33620636958249284","0.044574384953248364","0","1","0","0.38879790756035204","132581","20260630","0","1.4875025886925908","10.367911149267275","0","7.13673076923077","8271","1.2168022027747194","1107","90","0","167228","CHICAGO","0.29","1.0454033001947318","0.16","2584","68.92","166996","INDIANAPOLIS-CARMEL-GREENWOOD, IN","0","3577","0","","","0","THE HOME NATIONAL BANK OF THORNTOWN","73.94117647058823","0","19010531","264","1","17752","14225_20260630"
"51551","10.560659397269683","0","0","0","IOWA","95.57522123893806","19340410","3533","","0","0","0","0","","0.007045478564131469","16","59.305111821086264","10.560659397269683","MALVERN BANCSHARES INC","0","217726","1808","6.617149049532668","8.743523316062177","1808","98.86600589732049","KANSAS CITY","0","0","795","0.09366058341177406","48138","20958","3070415","1.0039551140544518","","","14230","IA","0","3159","218373","162304","","51","756343","0","205","KANSAS CITY","170","99991231","0.3187002401112094","270.5080545229244","1","FDIC","23","253216","0","0","Mills","","132.62581328864354","COMMERCIAL LENDING SPECIALIZATION","","MALVERN","12","0","3760","0","231076","76","0","3.942689754820066","DIF","170235","NM","1792.64","1.4388948866030686","1.3153987247794567","20240630","","170","0","7816","1808","0","20942","","100","OMAHA","94.97","0.3711368653421634","215257","","0","","0","0","1.4512238681376897","","20260630","1728","0.7335860129600196","16.58","","null","22140","MALVERN BANK","","","2.383924163920873","","0","KANSAS CITY","27572","","1","1","","0","0.026258214330847972","0","1","0","0","196768","20260630","-0.014064780032700615","2.674459294712602","8.908381281937794","0","11.009391304347826","6649","1.512226641355867","1868","85.98","0","218373","CHICAGO","0.28","0.5547028569889867","0.14","2970","85.01","217726","OMAHA, NE-IA","0.18538226509663908","4657","11.610047413258542","","","0","MALVERN BANK","20.38","0","18920101","351","1","22140","14230_20260630"
"50441","0","0","0","0","IOWA","42.89799809342231","19340101","2007","","0","0","0","0","","0","0","43.57727737973388","0","J E COONLEY CO","0","199691","2098","4.94593084780249","12.354798173292059","2098","60.92813396697898","KANSAS CITY","0","0","0","0","41121","35987","1209529","1.4067615312307542","","","14247","IA","0","1704","200064","172276","","51","116741","1","63156","KANSAS CITY","0","99991231","0","0","1","FDIC","23","228389","0","0","Franklin","","70.62388260697949","AGRICULTURAL SPECIALIZATION","","HAMPTON","0","0","198","0","200172","83","0","3.3981133703634736","DIF","158943","NM","2098","1.8422928262100842","0","20240630","","24","0","5445","2098","0","11215","","0","DES MOINES","96.59","0","121668","","0","","0","0","1.8422928262100842","","20260630","900","8.719597258446049","15.27","","null","28217","UNITED BANK&TRUST CO","","","1.495435978568052","","4355","KANSAS CITY","34294","","4","1","","0","0.012737040750649112","0","1","0","0","163704","20260630","0","1.547817477439016","14.829723677669406","0","9.92995652173913","2909","1.915176670144992","2181","87.43","0","200064","CHICAGO","0.15","0","0.02","1703","53.27","199691","","0","3741","0","","","0","UNITED BANK AND TRUST COMPANY","0","0","19150101","167","1","28217","14247_20260630"
"73572","0","0","0","0.6134969325153374","OKLAHOMA","86.51960784313727","19340414","145","","0","0","0","0","","0","0","53.184165232358005","0","","0","56549","816","5.356230911730836","19.40636022300603","816","60.63767705883393"," DALLAS","0","0","0","0.09530196604426248","6698","19311","","1.5871193640042476","","","14260","OK","0","175","56603","55549","","51","536853","1","20387","DALLAS","0","99991231","0.14933439526681078","2765","1","FDIC","15","70312","0","0","Cotton","","61.729284055518555","AGRICULTURAL SPECIALIZATION","","WALTERS","20","0","742","0","56667","0","0","4.830521203624894","DIF","49905","NM","816","2.3340182202157633","0","20220831","","0","0.17993162598212678","1783","816","0","4847","","18","OKLAHOMA CITY","96.07","0.057400338661998104","34290","","0","","0","0","2.3340182202157633","","20260630","706","1.6234165539294059","12.04","","null","13645","WALTERS BANK&TRUST CO","","","2.6515133457598195","","2378"," DALLAS","12373","","1","1","","0","0.0093013994766185","85","1","0","0","37238","20260630","0","0.525709708105943","20.031669495998518","0.3159474474079145","4.6874666666666664","654","2.3340182202157633","816","80.43","0","56603","KANSAS CITY","0.39","-0.11840157868771584","0","927","48.77","56549","LAWTON, OK","0","1608","0","","","0","WALTERS BANK AND TRUST COMPANY","45.333333333333336","0","19340414","135","1","13645","14260_20260630"
